201905021950.00 ,17.90 ,0.93 ,1000.00 ,0.00 ,6.00 
201905022000.00 ,18.00 ,0.92 ,316.23 ,0.00 ,6.00 
201905022010.00 ,17.80 ,0.92 ,100.00 ,0.00 ,6.00 
201905022020.00 ,17.80 ,0.91 ,100.00 ,0.00 ,6.00 
201905022030.00 ,17.90 ,0.91 ,100.00 ,0.00 ,6.00 
201905022040.00 ,17.90 ,0.90 ,316.23 ,0.00 ,6.00 
201905022050.00 ,17.90 ,0.90 ,316.23 ,0.00 ,6.00 
201905022100.00 ,17.70 ,0.93 ,100.00 ,0.00 ,6.00 
201905022110.00 ,17.60 ,0.95 ,10.00 ,0.00 ,6.00 
201905022120.00 ,17.50 ,0.95 ,31.62 ,0.00 ,6.00 
201905022130.00 ,17.70 ,0.95 ,31.62 ,0.00 ,6.00 
201905022140.00 ,17.60 ,0.95 ,10.00 ,0.00 ,6.00 
201905030340.00 ,17.80 ,0.96 ,1.00 ,0.00 ,0.00 
201905030350.00 ,17.80 ,0.96 ,1.00 ,0.00 ,0.00 
201905030400.00 ,17.80 ,0.96 ,1.00 ,0.00 ,0.00 
201905030410.00 ,17.90 ,0.96 ,1.00 ,0.00 ,0.00 
201905030420.00 ,17.90 ,0.97 ,1.00 ,0.00 ,0.00 
201905030430.00 ,17.90 ,0.96 ,1.00 ,0.00 ,0.00 
201905030440.00 ,17.90 ,0.96 ,1.00 ,0.00 ,0.00 
201905030450.00 ,17.80 ,0.96 ,1.00 ,0.50 ,0.50 
201905030500.00 ,17.80 ,0.96 ,1.00 ,0.00 ,0.50 
201905030510.00 ,17.80 ,0.97 ,1.00 ,0.00 ,0.50 
201905030520.00 ,17.80 ,0.97 ,1.00 ,0.00 ,0.50 
201905030530.00 ,17.70 ,0.96 ,100.00 ,0.00 ,0.50 
201905030540.00 ,17.90 ,0.96 ,316.23 ,0.00 ,0.50 
201905030550.00 ,17.90 ,0.96 ,316.23 ,0.00 ,0.50 
201905030600.00 ,18.00 ,0.96 ,100.00 ,0.00 ,0.50 
201905030610.00 ,18.00 ,0.96 ,100.00 ,0.00 ,0.50 
201905030620.00 ,17.90 ,0.96 ,10.00 ,0.00 ,0.50 
201905030630.00 ,18.00 ,0.96 ,3.16 ,0.00 ,0.50 
201905030640.00 ,18.10 ,0.95 ,10.00 ,0.00 ,0.50 
201905030650.00 ,18.30 ,0.92 ,1.00 ,0.00 ,0.50 
201905030700.00 ,18.90 ,0.84 ,1.00 ,0.00 ,0.50 
201905030710.00 ,19.50 ,0.83 ,1.00 ,0.00 ,0.50 
201905030720.00 ,19.60 ,0.84 ,1.00 ,0.00 ,0.50 
201905030730.00 ,19.50 ,0.83 ,1.00 ,0.00 ,0.50 
201905030740.00 ,19.50 ,0.84 ,1.00 ,0.00 ,0.50 
201905030750.00 ,19.70 ,0.84 ,1.00 ,0.00 ,0.50 
201905030800.00 ,19.70 ,0.82 ,1.00 ,0.00 ,0.50 
201905030810.00 ,20.00 ,0.81 ,1.00 ,0.00 ,0.50 
201905030820.00 ,20.20 ,0.82 ,1.00 ,0.00 ,0.50 
201905030830.00 ,20.30 ,0.79 ,1.00 ,0.00 ,0.50 
201905030840.00 ,20.30 ,0.75 ,1.00 ,0.00 ,0.50 
201905030850.00 ,20.60 ,0.76 ,1.00 ,0.00 ,0.50 
201905030900.00 ,21.10 ,0.75 ,1.00 ,0.00 ,0.50 
201905030910.00 ,21.50 ,0.72 ,1.00 ,0.00 ,0.50 
201905030920.00 ,21.60 ,0.71 ,1.00 ,0.00 ,0.50 
201905030930.00 ,22.20 ,0.68 ,1.00 ,0.00 ,0.50 
201905030940.00 ,22.60 ,0.68 ,1.00 ,0.00 ,0.50 
201905030950.00 ,23.10 ,0.65 ,1.00 ,0.00 ,0.50 
201905031000.00 ,23.50 ,0.64 ,1.00 ,0.00 ,0.50 
201905031010.00 ,23.90 ,0.62 ,1.00 ,0.00 ,0.50 
201905031020.00 ,23.60 ,0.66 ,1.00 ,0.00 ,0.50 
201905031030.00 ,23.10 ,0.62 ,1.00 ,0.00 ,0.50 
201905031040.00 ,23.70 ,0.61 ,1.00 ,0.00 ,0.50 
201905031050.00 ,23.90 ,0.61 ,1.00 ,0.00 ,0.50 
201905031100.00 ,23.80 ,0.58 ,1.00 ,0.00 ,0.50 
201905031110.00 ,23.90 ,0.58 ,1.00 ,0.00 ,0.50 
201905031120.00 ,24.60 ,0.56 ,1.00 ,0.00 ,0.50 
201905031130.00 ,24.30 ,0.57 ,1.00 ,0.00 ,0.50 
201905031140.00 ,24.10 ,0.60 ,1.00 ,0.00 ,0.50 
201905031150.00 ,24.40 ,0.57 ,1.00 ,0.00 ,0.50 
201905031210.00 ,24.60 ,0.52 ,1.00 ,0.00 ,0.50 
201905031220.00 ,24.90 ,0.55 ,10.00 ,0.00 ,0.50 
201905031230.00 ,25.40 ,0.52 ,31.62 ,0.00 ,0.50 
201905031240.00 ,25.20 ,0.53 ,3.16 ,0.00 ,0.50 
201905031250.00 ,25.00 ,0.51 ,3.16 ,0.00 ,0.50 
201905031300.00 ,25.20 ,0.49 ,3.16 ,0.00 ,0.50 
201905031310.00 ,25.10 ,0.48 ,1.00 ,0.00 ,0.50 
201905031320.00 ,24.80 ,0.48 ,1.00 ,0.00 ,0.50 
201905031330.00 ,25.40 ,0.47 ,1.00 ,0.00 ,0.50 
201905031340.00 ,25.60 ,0.47 ,1.00 ,0.00 ,0.50 
201905031350.00 ,25.40 ,0.49 ,1.00 ,0.00 ,0.50 
201905031400.00 ,24.90 ,0.50 ,1.00 ,0.00 ,0.50 
201905031410.00 ,25.30 ,0.48 ,1.00 ,0.00 ,0.50 
201905031420.00 ,25.10 ,0.51 ,1.00 ,0.00 ,0.50 
201905031430.00 ,25.40 ,0.48 ,1.00 ,0.00 ,0.50 
201905031440.00 ,25.30 ,0.49 ,1.00 ,0.00 ,0.50 
201905031450.00 ,25.10 ,0.50 ,1.00 ,0.00 ,0.50 
201905031500.00 ,24.80 ,0.52 ,1.00 ,0.00 ,0.50 
201905031510.00 ,24.80 ,0.52 ,1.00 ,0.00 ,0.50 
201905031520.00 ,25.80 ,0.52 ,1.00 ,0.00 ,0.50 
201905031530.00 ,24.90 ,0.54 ,1.00 ,0.00 ,0.50 
201905031540.00 ,24.10 ,0.54 ,1.00 ,0.00 ,0.50 
201905031550.00 ,24.20 ,0.52 ,1.00 ,0.00 ,0.50 
201905031600.00 ,24.50 ,0.53 ,1.00 ,0.00 ,0.50 
201905031610.00 ,24.50 ,0.51 ,1.00 ,0.00 ,0.50 
201905031620.00 ,24.30 ,0.52 ,1.00 ,0.00 ,0.50 
201905031630.00 ,24.20 ,0.51 ,1.00 ,0.00 ,0.50 
201905031640.00 ,24.20 ,0.53 ,1.00 ,0.00 ,0.50 
201905031650.00 ,24.00 ,0.52 ,1.00 ,0.00 ,0.50 
201905031700.00 ,23.70 ,0.52 ,1.00 ,0.00 ,0.50 
201905031710.00 ,23.50 ,0.53 ,1.00 ,0.00 ,0.50 
201905031720.00 ,23.10 ,0.55 ,1.00 ,0.00 ,0.50 
201905031730.00 ,23.10 ,0.53 ,1.00 ,0.00 ,0.50 
201905031740.00 ,23.00 ,0.54 ,1.00 ,0.00 ,0.50 
201905031750.00 ,22.70 ,0.54 ,1.00 ,0.00 ,0.50 
201905031800.00 ,22.70 ,0.55 ,1.00 ,0.00 ,0.50 
201905031810.00 ,22.50 ,0.55 ,1.00 ,0.00 ,0.50 
201905031820.00 ,22.40 ,0.56 ,1.00 ,0.00 ,0.50 
201905031830.00 ,22.10 ,0.57 ,1.00 ,0.00 ,0.50 
201905031840.00 ,22.10 ,0.56 ,1.00 ,0.00 ,0.50 
201905031850.00 ,22.00 ,0.58 ,1.00 ,0.00 ,0.50 
201905031900.00 ,22.10 ,0.58 ,1.00 ,0.00 ,0.50 
201905031910.00 ,21.90 ,0.58 ,1.00 ,0.00 ,0.50 
201905031920.00 ,22.00 ,0.59 ,1.00 ,0.00 ,0.50 
201905031930.00 ,21.80 ,0.58 ,1.00 ,0.00 ,0.50 
201905031940.00 ,21.80 ,0.59 ,1.00 ,0.00 ,0.50 
201905031950.00 ,21.70 ,0.59 ,1.00 ,0.00 ,0.50 
201905032000.00 ,21.80 ,0.59 ,1.00 ,0.00 ,0.50 
201905032010.00 ,21.70 ,0.59 ,1.00 ,0.00 ,0.50 
201905032020.00 ,21.90 ,0.58 ,1.00 ,0.00 ,0.50 
201905032030.00 ,22.10 ,0.58 ,1.00 ,0.00 ,0.50 
201905032040.00 ,21.80 ,0.58 ,1.00 ,0.00 ,0.50 
201905032050.00 ,21.90 ,0.58 ,1.00 ,0.00 ,0.50 
201905032100.00 ,22.10 ,0.58 ,1.00 ,0.00 ,0.50 
201905032110.00 ,21.80 ,0.59 ,1.00 ,0.00 ,0.50 
201905032120.00 ,21.60 ,0.60 ,1.00 ,0.00 ,0.50 
201905032130.00 ,21.60 ,0.59 ,1.00 ,0.00 ,0.50 
201905032140.00 ,21.40 ,0.60 ,1.00 ,0.00 ,0.50 
201905032150.00 ,21.50 ,0.61 ,1.00 ,0.00 ,0.50 
201905032200.00 ,21.60 ,0.61 ,1.00 ,0.00 ,0.50 
201905032210.00 ,21.50 ,0.62 ,1.00 ,0.00 ,0.50 
201905032220.00 ,21.40 ,0.63 ,1.00 ,0.00 ,0.50 
201905032230.00 ,21.20 ,0.64 ,1.00 ,0.00 ,0.50 
201905032240.00 ,21.30 ,0.64 ,1.00 ,0.00 ,0.50 
201905032250.00 ,21.50 ,0.64 ,1.00 ,0.00 ,0.50 
201905032300.00 ,21.60 ,0.64 ,1.00 ,0.00 ,0.50 
201905032310.00 ,21.70 ,0.66 ,1.00 ,0.00 ,0.50 
201905032320.00 ,21.40 ,0.67 ,1.00 ,0.00 ,0.50 
201905032330.00 ,21.40 ,0.67 ,1.00 ,0.00 ,0.50 
201905032340.00 ,21.10 ,0.68 ,1.00 ,0.00 ,0.50 
201905032350.00 ,21.40 ,0.68 ,1.00 ,0.00 ,0.50 
201905040000.00 ,21.30 ,0.68 ,1.00 ,0.00 ,0.50 
201905040010.00 ,21.10 ,0.70 ,1.00 ,0.00 ,0.00 
201905040020.00 ,21.00 ,0.70 ,1.00 ,0.00 ,0.00 
201905040030.00 ,21.00 ,0.70 ,1.00 ,0.00 ,0.00 
201905040040.00 ,20.80 ,0.70 ,1.00 ,0.00 ,0.00 
201905040050.00 ,20.90 ,0.71 ,1.00 ,0.00 ,0.00 
201905040100.00 ,21.00 ,0.71 ,1.00 ,0.00 ,0.00 
201905040110.00 ,21.00 ,0.71 ,1.00 ,0.00 ,0.00 
201905040120.00 ,21.10 ,0.70 ,1.00 ,0.00 ,0.00 
201905040130.00 ,21.30 ,0.70 ,1.00 ,0.00 ,0.00 
201905040140.00 ,21.40 ,0.71 ,1.00 ,0.00 ,0.00 
201905040150.00 ,21.80 ,0.69 ,1.00 ,0.00 ,0.00 
201905040200.00 ,22.20 ,0.69 ,1.00 ,0.00 ,0.00 
201905040210.00 ,21.80 ,0.72 ,1.00 ,0.00 ,0.00 
201905040220.00 ,22.00 ,0.70 ,1.00 ,0.00 ,0.00 
201905040230.00 ,22.00 ,0.71 ,1.00 ,0.00 ,0.00 
201905040240.00 ,21.90 ,0.72 ,1.00 ,0.00 ,0.00 
201905040250.00 ,21.80 ,0.73 ,1.00 ,0.00 ,0.00 
201905040300.00 ,21.90 ,0.73 ,1.00 ,0.00 ,0.00 
201905040310.00 ,22.00 ,0.73 ,1.00 ,0.00 ,0.00 
201905040320.00 ,22.00 ,0.73 ,1.00 ,0.00 ,0.00 
201905040330.00 ,22.10 ,0.72 ,1.00 ,0.00 ,0.00 
201905040340.00 ,22.20 ,0.71 ,1.00 ,0.00 ,0.00 
201905040350.00 ,22.30 ,0.70 ,1.00 ,0.00 ,0.00 
201905040400.00 ,22.40 ,0.70 ,10.00 ,0.00 ,0.00 
201905040410.00 ,22.50 ,0.71 ,10.00 ,0.00 ,0.00 
201905040420.00 ,22.50 ,0.71 ,31.62 ,0.00 ,0.00 
201905040430.00 ,22.40 ,0.72 ,31.62 ,0.00 ,0.00 
201905040440.00 ,22.50 ,0.72 ,31.62 ,0.00 ,0.00 
201905040450.00 ,22.30 ,0.73 ,3.16 ,0.00 ,0.00 
201905040500.00 ,22.20 ,0.74 ,1.00 ,0.00 ,0.00 
201905040510.00 ,22.10 ,0.75 ,1.00 ,0.00 ,0.00 
201905040520.00 ,22.00 ,0.75 ,1.00 ,0.00 ,0.00 
201905040530.00 ,21.90 ,0.75 ,100.00 ,0.00 ,0.00 
201905040540.00 ,21.90 ,0.75 ,31.62 ,0.00 ,0.00 
201905040550.00 ,22.10 ,0.74 ,100.00 ,0.00 ,0.00 
201905040600.00 ,22.30 ,0.72 ,100.00 ,0.00 ,0.00 
201905040610.00 ,22.40 ,0.72 ,316.23 ,0.00 ,0.00 
201905040620.00 ,22.50 ,0.72 ,316.23 ,0.00 ,0.00 
201905040630.00 ,22.40 ,0.72 ,316.23 ,0.00 ,0.00 
201905040640.00 ,22.40 ,0.72 ,316.23 ,0.00 ,0.00 
201905040650.00 ,22.70 ,0.70 ,100.00 ,0.00 ,0.00 
201905040700.00 ,22.70 ,0.69 ,31.62 ,0.00 ,0.00 
201905040710.00 ,22.70 ,0.68 ,10.00 ,0.00 ,0.00 
201905040720.00 ,22.70 ,0.67 ,3.16 ,0.00 ,0.00 
201905040730.00 ,22.60 ,0.69 ,10.00 ,0.00 ,0.00 
201905040740.00 ,22.40 ,0.68 ,10.00 ,0.00 ,0.00 
201905040750.00 ,22.60 ,0.68 ,3.16 ,0.00 ,0.00 
201905040800.00 ,22.40 ,0.68 ,3.16 ,0.00 ,0.00 
201905040810.00 ,22.40 ,0.68 ,3.16 ,0.00 ,0.00 
201905040820.00 ,22.60 ,0.68 ,10.00 ,0.00 ,0.00 
201905040830.00 ,22.60 ,0.68 ,10.00 ,0.00 ,0.00 
201905040840.00 ,22.60 ,0.69 ,10.00 ,0.00 ,0.00 
201905040850.00 ,22.70 ,0.71 ,10.00 ,0.00 ,0.00 
201905040900.00 ,22.90 ,0.69 ,1.00 ,0.00 ,0.00 
201905040910.00 ,22.90 ,0.69 ,1.00 ,0.00 ,0.00 
201905040920.00 ,22.80 ,0.71 ,1.00 ,0.00 ,0.00 
201905040930.00 ,22.70 ,0.71 ,1.00 ,0.00 ,0.00 
201905040940.00 ,22.70 ,0.70 ,1.00 ,0.00 ,0.00 
201905040950.00 ,22.90 ,0.69 ,1.00 ,0.00 ,0.00 
201905041000.00 ,23.10 ,0.67 ,1.00 ,0.00 ,0.00 
201905041010.00 ,23.30 ,0.65 ,1.00 ,0.00 ,0.00 
201905041020.00 ,23.10 ,0.67 ,1.00 ,0.00 ,0.00 
201905041030.00 ,22.70 ,0.70 ,1.00 ,0.00 ,0.00 
201905041040.00 ,22.60 ,0.71 ,1.00 ,0.00 ,0.00 
201905041050.00 ,22.80 ,0.69 ,1.00 ,0.00 ,0.00 
201905041100.00 ,23.00 ,0.70 ,1.00 ,0.00 ,0.00 
201905041110.00 ,23.50 ,0.68 ,1.00 ,0.00 ,0.00 
201905041120.00 ,23.30 ,0.68 ,1.00 ,0.00 ,0.00 
201905041130.00 ,23.30 ,0.67 ,1.00 ,0.00 ,0.00 
201905041140.00 ,23.50 ,0.65 ,1.00 ,0.00 ,0.00 
201905041150.00 ,24.30 ,0.62 ,1.00 ,0.00 ,0.00 
201905041200.00 ,24.10 ,0.64 ,1.00 ,0.00 ,0.00 
201905041210.00 ,23.90 ,0.64 ,1.00 ,0.00 ,0.00 
201905041220.00 ,23.60 ,0.65 ,1.00 ,0.00 ,0.00 
201905041230.00 ,23.60 ,0.66 ,1.00 ,0.00 ,0.00 
201905041240.00 ,23.40 ,0.67 ,1.00 ,0.00 ,0.00 
201905041250.00 ,23.30 ,0.68 ,1.00 ,0.00 ,0.00 
201905041300.00 ,23.00 ,0.69 ,1.00 ,0.00 ,0.00 
201905041310.00 ,23.00 ,0.68 ,1.00 ,0.00 ,0.00 
201905041320.00 ,23.10 ,0.65 ,1.00 ,0.00 ,0.00 
201905041330.00 ,23.20 ,0.65 ,1.00 ,0.00 ,0.00 
201905041340.00 ,23.10 ,0.65 ,1.00 ,0.00 ,0.00 
201905041350.00 ,23.10 ,0.64 ,1.00 ,0.00 ,0.00 
201905041400.00 ,23.10 ,0.65 ,1.00 ,0.00 ,0.00 
201905041410.00 ,23.00 ,0.70 ,1.00 ,0.00 ,0.00 
201905041420.00 ,23.00 ,0.68 ,1.00 ,0.00 ,0.00 
201905041430.00 ,22.90 ,0.68 ,1.00 ,0.00 ,0.00 
201905041440.00 ,22.90 ,0.67 ,1.00 ,0.00 ,0.00 
201905041450.00 ,22.60 ,0.74 ,1.00 ,0.00 ,0.00 
201905041500.00 ,22.30 ,0.76 ,3.16 ,0.00 ,0.00 
201905041510.00 ,22.30 ,0.73 ,1.00 ,0.00 ,0.00 
201905041520.00 ,22.70 ,0.71 ,0.32 ,0.00 ,0.00 
201905041530.00 ,22.70 ,0.72 ,1.00 ,0.00 ,0.00 
201905041540.00 ,22.70 ,0.70 ,1.00 ,0.00 ,0.00 
201905041550.00 ,22.90 ,0.69 ,1.00 ,0.00 ,0.00 
201905041600.00 ,22.90 ,0.68 ,1.00 ,0.00 ,0.00 
201905041610.00 ,23.00 ,0.68 ,1.00 ,0.00 ,0.00 
201905041620.00 ,23.20 ,0.67 ,1.00 ,0.00 ,0.00 
201905041630.00 ,23.30 ,0.66 ,100.00 ,0.00 ,0.00 
201905041640.00 ,23.30 ,0.65 ,316.23 ,0.00 ,0.00 
201905041650.00 ,23.30 ,0.66 ,316.23 ,0.00 ,0.00 
201905041700.00 ,23.20 ,0.66 ,100.00 ,0.00 ,0.00 
201905041710.00 ,23.10 ,0.67 ,100.00 ,0.00 ,0.00 
201905041720.00 ,23.00 ,0.67 ,10.00 ,0.00 ,0.00 
201905041730.00 ,22.90 ,0.67 ,1.00 ,0.00 ,0.00 
201905041740.00 ,23.00 ,0.67 ,1.00 ,0.00 ,0.00 
201905041750.00 ,23.00 ,0.67 ,1.00 ,0.00 ,0.00 
201905041800.00 ,22.90 ,0.66 ,1.00 ,0.00 ,0.00 
201905041810.00 ,22.90 ,0.66 ,1.00 ,0.00 ,0.00 
201905041820.00 ,22.90 ,0.67 ,1.00 ,0.00 ,0.00 
201905041830.00 ,22.80 ,0.69 ,1.00 ,0.00 ,0.00 
201905041840.00 ,22.60 ,0.68 ,1.00 ,0.00 ,0.00 
201905041850.00 ,22.70 ,0.67 ,1.00 ,0.00 ,0.00 
201905041900.00 ,22.70 ,0.68 ,1.00 ,0.00 ,0.00 
201905041910.00 ,22.70 ,0.66 ,1.00 ,0.00 ,0.00 
201905041920.00 ,22.70 ,0.66 ,1.00 ,0.00 ,0.00 
201905041930.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905041940.00 ,22.80 ,0.65 ,1.00 ,0.00 ,0.00 
201905041950.00 ,22.70 ,0.66 ,1.00 ,0.00 ,0.00 
201905042000.00 ,22.70 ,0.65 ,1.00 ,0.00 ,0.00 
201905042010.00 ,22.90 ,0.65 ,1.00 ,0.00 ,0.00 
201905042020.00 ,22.90 ,0.65 ,1.00 ,0.00 ,0.00 
201905042030.00 ,23.10 ,0.64 ,1.00 ,0.00 ,0.00 
201905042040.00 ,23.10 ,0.63 ,1.00 ,0.00 ,0.00 
201905042050.00 ,23.10 ,0.63 ,1.00 ,0.00 ,0.00 
201905042100.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905042110.00 ,22.70 ,0.66 ,1.00 ,0.00 ,0.00 
201905042120.00 ,22.90 ,0.66 ,1.00 ,0.00 ,0.00 
201905042130.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905042140.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905042150.00 ,22.70 ,0.67 ,1.00 ,0.00 ,0.00 
201905042200.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905042210.00 ,22.70 ,0.67 ,1.00 ,0.00 ,0.00 
201905042220.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905042230.00 ,22.70 ,0.66 ,1.00 ,0.00 ,0.00 
201905042240.00 ,22.50 ,0.67 ,1.00 ,0.00 ,0.00 
201905042250.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905042300.00 ,22.70 ,0.65 ,1.00 ,0.00 ,0.00 
201905042310.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905042320.00 ,22.70 ,0.65 ,1.00 ,0.00 ,0.00 
201905042330.00 ,22.90 ,0.65 ,1.00 ,0.00 ,0.00 
201905042340.00 ,22.70 ,0.67 ,1.00 ,0.00 ,0.00 
201905042350.00 ,22.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905050000.00 ,22.70 ,0.65 ,1.00 ,0.00 ,0.00 
201905050010.00 ,22.70 ,0.67 ,1.00 ,0.00 ,0.00 
201905050020.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905050030.00 ,22.50 ,0.66 ,1.00 ,0.00 ,0.00 
201905050040.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905050050.00 ,22.60 ,0.67 ,1.00 ,0.00 ,0.00 
201905050100.00 ,22.50 ,0.69 ,1.00 ,0.00 ,0.00 
201905050110.00 ,22.70 ,0.68 ,1.00 ,0.00 ,0.00 
201905050120.00 ,22.60 ,0.68 ,100.00 ,0.00 ,0.00 
201905050130.00 ,22.20 ,0.70 ,100.00 ,0.00 ,0.00 
201905050140.00 ,21.90 ,0.70 ,100.00 ,0.00 ,0.00 
201905050150.00 ,22.20 ,0.70 ,3.16 ,0.00 ,0.00 
201905050200.00 ,22.40 ,0.69 ,1.00 ,0.00 ,0.00 
201905050210.00 ,22.20 ,0.72 ,1.00 ,0.00 ,0.00 
201905050220.00 ,22.30 ,0.70 ,1.00 ,0.00 ,0.00 
201905050230.00 ,22.10 ,0.71 ,1.00 ,0.00 ,0.00 
201905050240.00 ,21.90 ,0.72 ,1.00 ,0.00 ,0.00 
201905050250.00 ,21.80 ,0.72 ,1.00 ,0.00 ,0.00 
201905050300.00 ,21.80 ,0.73 ,10.00 ,0.00 ,0.00 
201905050310.00 ,21.70 ,0.73 ,10.00 ,0.00 ,0.00 
201905050320.00 ,21.50 ,0.74 ,10.00 ,0.00 ,0.00 
201905050330.00 ,21.40 ,0.75 ,1.00 ,0.00 ,0.00 
201905050340.00 ,21.40 ,0.75 ,1.00 ,0.00 ,0.00 
201905050350.00 ,21.30 ,0.74 ,1.00 ,0.00 ,0.00 
201905050400.00 ,21.30 ,0.75 ,1.00 ,0.00 ,0.00 
201905050410.00 ,21.30 ,0.75 ,1.00 ,0.00 ,0.00 
201905050420.00 ,21.60 ,0.73 ,1.00 ,0.00 ,0.00 
201905050430.00 ,21.50 ,0.74 ,1.00 ,0.00 ,0.00 
201905050440.00 ,21.60 ,0.73 ,1.00 ,0.00 ,0.00 
201905050450.00 ,21.50 ,0.75 ,1.00 ,0.00 ,0.00 
201905050500.00 ,21.40 ,0.74 ,1.00 ,0.00 ,0.00 
201905050510.00 ,21.40 ,0.74 ,1.00 ,0.00 ,0.00 
201905050520.00 ,21.60 ,0.73 ,1.00 ,0.00 ,0.00 
201905050530.00 ,21.80 ,0.72 ,1.00 ,0.00 ,0.00 
201905050540.00 ,21.60 ,0.73 ,1.00 ,0.00 ,0.00 
201905050550.00 ,21.80 ,0.72 ,1.00 ,0.00 ,0.00 
201905050600.00 ,21.80 ,0.73 ,1.00 ,0.00 ,0.00 
201905050610.00 ,22.00 ,0.71 ,1.00 ,0.00 ,0.00 
201905050620.00 ,22.00 ,0.72 ,1.00 ,0.00 ,0.00 
201905050630.00 ,22.80 ,0.69 ,1.00 ,0.00 ,0.00 
201905050640.00 ,23.30 ,0.68 ,1.00 ,0.00 ,0.00 
201905050650.00 ,23.40 ,0.67 ,1.00 ,0.00 ,0.00 
201905050700.00 ,23.90 ,0.64 ,1.00 ,0.00 ,0.00 
201905050710.00 ,23.80 ,0.63 ,1.00 ,0.00 ,0.00 
201905050720.00 ,23.80 ,0.66 ,1.00 ,0.00 ,0.00 
201905050730.00 ,24.60 ,0.63 ,1.00 ,0.00 ,0.00 
201905050740.00 ,25.10 ,0.60 ,1.00 ,0.00 ,0.00 
201905050750.00 ,25.40 ,0.60 ,1.00 ,0.00 ,0.00 
201905050800.00 ,25.80 ,0.57 ,1.00 ,0.00 ,0.00 
201905050810.00 ,26.30 ,0.56 ,1.00 ,0.00 ,0.00 
201905050820.00 ,26.60 ,0.55 ,1.00 ,0.00 ,0.00 
201905050830.00 ,26.50 ,0.57 ,1.00 ,0.00 ,0.00 
201905050840.00 ,26.30 ,0.55 ,1.00 ,0.00 ,0.00 
201905050850.00 ,26.70 ,0.56 ,1.00 ,0.00 ,0.00 
201905050900.00 ,27.10 ,0.57 ,1.00 ,0.00 ,0.00 
201905050910.00 ,27.20 ,0.54 ,1.00 ,0.00 ,0.00 
201905050920.00 ,27.30 ,0.53 ,1.00 ,0.00 ,0.00 
201905050930.00 ,27.80 ,0.53 ,1.00 ,0.00 ,0.00 
201905050940.00 ,28.30 ,0.51 ,1.00 ,0.00 ,0.00 
201905050950.00 ,28.20 ,0.50 ,1.00 ,0.00 ,0.00 
201905051000.00 ,28.20 ,0.51 ,1.00 ,0.00 ,0.00 
201905051010.00 ,28.20 ,0.53 ,1.00 ,0.00 ,0.00 
201905051020.00 ,27.60 ,0.54 ,1.00 ,0.00 ,0.00 
201905051030.00 ,27.50 ,0.54 ,1.00 ,0.00 ,0.00 
201905051040.00 ,27.30 ,0.54 ,1.00 ,0.00 ,0.00 
201905051050.00 ,27.70 ,0.54 ,1.00 ,0.00 ,0.00 
201905051100.00 ,28.30 ,0.53 ,1.00 ,0.00 ,0.00 
201905051110.00 ,27.70 ,0.54 ,1.00 ,0.00 ,0.00 
201905051120.00 ,27.60 ,0.55 ,1.00 ,0.00 ,0.00 
201905051130.00 ,27.70 ,0.53 ,1.00 ,0.00 ,0.00 
201905051140.00 ,28.00 ,0.53 ,1.00 ,0.00 ,0.00 
201905051150.00 ,26.90 ,0.55 ,1.00 ,0.00 ,0.00 
201905051200.00 ,26.90 ,0.58 ,1.00 ,0.00 ,0.00 
201905051210.00 ,27.20 ,0.55 ,1.00 ,0.00 ,0.00 
201905051220.00 ,27.00 ,0.57 ,1.00 ,0.00 ,0.00 
201905051230.00 ,27.00 ,0.55 ,1.00 ,0.00 ,0.00 
201905051240.00 ,26.80 ,0.59 ,1.00 ,0.00 ,0.00 
201905051250.00 ,27.00 ,0.56 ,1.00 ,0.00 ,0.00 
201905051300.00 ,27.10 ,0.55 ,1.00 ,0.00 ,0.00 
201905051310.00 ,26.90 ,0.60 ,1.00 ,0.00 ,0.00 
201905051320.00 ,26.70 ,0.57 ,1.00 ,0.00 ,0.00 
201905051330.00 ,26.70 ,0.58 ,1.00 ,0.00 ,0.00 
201905051340.00 ,26.50 ,0.57 ,1.00 ,0.00 ,0.00 
201905051350.00 ,26.80 ,0.60 ,1.00 ,0.00 ,0.00 
201905051400.00 ,26.70 ,0.57 ,1.00 ,0.00 ,0.00 
201905051410.00 ,26.90 ,0.58 ,1.00 ,0.00 ,0.00 
201905051420.00 ,27.10 ,0.58 ,1.00 ,0.00 ,0.00 
201905051430.00 ,27.00 ,0.58 ,1.00 ,0.00 ,0.00 
201905051440.00 ,26.70 ,0.59 ,1.00 ,0.00 ,0.00 
201905051450.00 ,27.00 ,0.57 ,1.00 ,0.00 ,0.00 
201905051500.00 ,26.60 ,0.58 ,1.00 ,0.00 ,0.00 
